524,505,88,2858,2,550,37,342,350,362,2,4
2485,512,88,2483,3,549,88,342,350,370,1,5
3248,527,88,3079,2,552,37,342,350,364,2,4
1539,506,37,2004,2,551,37,342,350,371,2,4
1954,513,88,2303,2,553,88,343,351,361,2,4
524,505,88,2835,3,554,37,343,351,368,1,3
285,463,88,596,3,555,88,344,352,368,1,5
3706,501,37,1248,2,556,37,344,352,369,2,4
37,519,88,2680,2,557,88,346,354,378,2,2
2294,480,88,2646,2,558,88,346,354,364,2,2
2281,535,37,591,3,561,88,347,355,375,1,5
1566,529,88,1438,3,559,88,347,355,379,1,5
3401,511,88,2540,1,560,88,347,355,379,2,7
2281,535,37,2409,2,562,37,347,355,371,2,4
524,505,88,232,2,563,37,348,356,380,2,4
524,505,88,1047,2,564,37,350,358,371,2,4
3079,552,37,4254,2,565,37,351,359,375,1,4
3248,527,88,3956,2,566,37,351,359,383,2,4
2852,537,88,1284,3,567,88,351,359,369,1,5
3211,544,135,489,2,568,88,353,361,380,2,4
2023,546,88,4043,2,569,37,353,361,381,2,4
2303,553,88,3059,3,570,37,354,362,378,1,3
2719,524,88,999,3,571,9.9,356,364,386,1,5
2023,546,88,2429,2,572,37,357,365,379,2,4
3079,552,37,3682,3,573,37,358,366,379,1,3
2303,553,88,3333,2,575,88,359,367,381,2,4
2023,546,88,2205,3,574,88,359,367,382,1,5
3509,540,88,2179,2,577,37,361,369,391,2,4
3079,552,37,1314,2,578,37,361,369,390,2,4
2540,560,88,4012,3,576,88,361,369,393,1,5
2004,551,37,1331,2,579,37,362,370,390,2,4
2483,549,88,2233,3,580,88,364,372,395,1,5
2281,535,37,1426,2,581,37,365,373,396,2,4
489,568,88,3082,2,582,37,366,374,397,2,4
2004,551,37,112,2,583,37,366,374,392,2,4
2004,551,37,2974,2,585,37,367,375,389,2,4
3333,575,88,12,3,584,37,367,375,386,1,3
2409,562,37,1607,2,586,37,370,378,402,2,4
4012,576,88,3601,3,587,88,371,379,397,2,5
2004,551,37,1250,3,588,88,372,380,403,1,5
4012,576,88,2635,2,589,88,373,381,402,2,6
4254,565,37,1778,2,590,135,373,381,396,2,1
2429,572,37,324,2,591,88,375,383,395,2,4
2974,585,37,4036,2,592,37,377,385,404,2,4
2233,580,88,3881,3,593,88,378,386,408,1,5
232,563,37,631,2,594,37,380,388,399,2,4
1426,581,37,3610,3,595,37,385,393,409,1,3
999,571,9.9,3753,2,596,135,386,394,418,2,1
2974,585,37,3702,2,597,37,388,396,411,2,4
112,583,37,2484,3,598,88,389,397,421,1,5
324,591,88,4263,3,599,37,395,403,425,1,3
3082,582,37,4309,2,600,37,395,403,423,2,4
1778,590,135,3691,3,601,88,396,404,421,1,5
3082,582,37,811,3,602,88,398,406,418,1,5
1250,588,88,3689,3,604,88,399,407,425,1,3
1250,588,88,1297,3,603,88,399,407,418,1,5
3702,597,37,3148,2,605,37,406,414,426,2,4
811,602,88,3122,3,606,88,412,420,438,2,5
4263,599,37,604,3,607,88,415,423,433,1,5
2484,598,88,2056,3,608,88,418,426,447,1,5
604,607,88,3343,2,609,88,424,432,446,2,4
3343,609,88,3792,2,610,37,439,447,464,1,4
3343,609,88,2749,2,611,37,445,453,464,2,4
2749,611,37,288,2,612,37,453,461,485,2,4
2749,611,37,479,2,613,37,458,466,486,2,4
3792,610,37,154,3,614,88,465,473,497,1,5
479,613,37,2296,2,615,37,477,485,495,2,4
479,613,37,1576,3,616,88,486,494,510,1,5
479,613,37,2605,3,617,88,486,494,509,1,5
2605,617,88,928,3,618,88,510,518,529,2,3
1576,616,88,2350,2,619,88,510,518,534,2,4
2350,619,88,4282,2,620,33,519,527,545,2,4
2350,619,88,1626,3,622,33,528,536,556,2,3
